Hospital NPI,Hospital Name,Hospital Street Address,Hospital City,Hospital State,Hospital Postal Code
1437769957,"NORTH VALLEY BEHAVIORAL HEALTH, LLC",1253 STABLER LANE,YUBA CITY,CA,95993
1730790247,BELLAHEALTH STAFFING LLC,315 CAMINO DEL REMEDIO,SANTA BARBARA,CA,931101332
1407467855,CLEARSKY REHABILITATION HOSPITAL OF FLOWER MOUND LLC,3100 PETERS COLONY RD,FLOWER MOUND,TX,750222949
1326659541,"THE BALM IN GILEAD, INC",620 MOOREFIELD PARK DR STE 150,NORTH CHESTERFIELD,VA,232363680
1619588787,"PROMEDICA PHYSICIANS AT HOME, LLC",1801 RICHARDS RD,TOLEDO,OH,436071037
1396356416,"OSWEGO NEUROPSYCH HOSPITAL, INC.",800 BARKER DR,OSWEGO,KS,673569014
1790396968,COUNTY OF LOS ANGELES,14445 OLIVE VIEW DR,SYLMAR,CA,913421438
1629689559,"BANYAN TEXAS, LLC",4168 COUNTY ROAD 444,WAELDER,TX,789595328
1790396349,ANEETA R KHANNA INC,1 GENESYS PKWY,GRAND BLANC,MI,484398065
1982216412,4 2 RESTORE LLC,3527 N ROLLING RD STE 4,WINDSOR MILL,MD,212442256
1740892017,AVAMED INC.,12955 RIVERSIDE DR APT 204,SHERMAN OAKS,CA,914232202
1720690670,FORT LAUDERDALE HOSPITAL INC.,5757 N DIXIE HWY,OAKLAND PARK,FL,333344135
1477166064,"THE GOOD SAMARITAN HOSPITAL OF CINCINNATI, OHIO",10600 MONTGOMERY RD STE 101,MONTGOMERY,OH,452424464
1740893320,"THE GOOD SAMARITAN HOSPITAL OF CINCINNATI, OHIO",3155 GLENDALE MILFORD RD,CINCINNATI,OH,452413134
1831702398,"PALOMAR HEALTH REHABILITATION INSTITUTE, LLC",2181 CITRACADO PARKWAY,ESCONDIDO,CA,920294159
1851904445,"THE GOOD SAMARITAN HOSPITAL OF CINCINNATI, OHIO",538 OAK ST STE 100,CINCINNATI,OH,452192554
1083227540,"UHS OF DENVER, INC.",8565 POPLAR WAY,HIGHLANDS RANCH,CO,801303602
1457964041,"THE GOOD SAMARITAN HOSPITAL OF CINCINNATI, OHIO",3660 EDGEWOOD DR,CINCINNATI,OH,452111820
1477166833,"CEDAR SPRINGS HOSPITAL, INC",2135 SOUTHGATE RD,COLORADO SPRINGS,CO,809062605
1437763224,MOLA MEDICAL PRACTICE INC,415 N CRESCENT DR STE 300,BEVERLY HILLS,CA,902106814
1558975219,APPALACHIAN REGIONAL BEHAVIORAL HEALTHCARE INC,432 HOSPITAL DR,LINVILLE,NC,28646
1073127551,CARE POINT LLC,9106 PINE VIEW LN,CLINTON,MD,207353229
1518571736,METHODIST HEALTHCARE BARTLETT HOSPITAL,2986 KATE BOND RD,BARTLETT,TN,381334003
1013521228,"WILLIAMSON MEMORIAL, INC.",859 ALDERSON ST,WILLIAMSON,WV,256613215
1356955579,METHODIST HEALTHCARE EAST HOSPITAL,5959 PARK AVE,MEMPHIS,TN,381195200
1639783509,PUBLIC HEALTH TRUST OF MIAMI DADE COUNTY FLORIDA,2801 NW 79TH AVE,DORAL,FL,331221174
1306450234,"HALO STAFFING AGENCY, LLC",6401 AKRON ST,PHILADELPHIA,PA,191492924
1154936987,KREMMLING MEMORIAL HOSPITAL DISTRICT,1000 GRANBY PARK SOUTH,GRANBY,CO,804468900
1134734528,ROBERT PACKER HOSPITAL,91 HOSPITAL DR,TOWANDA,PA,188489702
1649885849,VALLEY VIEW HOSPITAL ASSOCIATION,1450 E VALLEY RD UNIT 202,BASALT,CO,816218352
1932714292,HUMAN SERVICES BOARD SERVING NORTH CENTRAL HEALTH CARE FACILITY,2380 MARSHALL ST.,WAUSAU,WI,54403
1336754571,INNOVATIVE HOME HEALTH SERVICES,3721 W MICHIGAN AVE STE 200,LANSING,MI,489173600
1326654294,PEACE OF GRACE INC,9815 W RIVERSIDE AVE,TOLLESON,AZ,853538585
1962018804,"THE GOOD SAMARITAN HOSPITAL OF CINCINNATI, OHIO",3155 GLENDALE MILFORD RD,CINCINNATI,OH,452413134
1922614825,INDIANA BEHAVIORAL INNOVATIONS LLC,1051 SOUTHFIELD DR,PLAINFIELD,IN,46168
1972119782,CENTENNIAL HOUSING & COMMUNITY SERVICES CORPORATION,958 US HIGHWAY 64 E,PLYMOUTH,NC,279629216
1316553019,TRINITY HEALTH SYSTEM,13101 PRESTON RD STE 425,DALLAS,TX,752405278
1508472804,"KINDRED CHICAGO NORTHLAKE, LLC",365 E NORTH AVE,NORTHLAKE,IL,601642628
1821604125,"KINDRED CHICAGO NORTHLAKE, LLC",2544 W MONTROSE AVE,CHICAGO,IL,606181537
1932715174,"WEIR AIRWAYS, INCORPORATED",745 48TH ST,NEWPORT NEWS,VA,236072243
1700492014,"KINDRED THC NORTH SHORE, LLC",4058 W MELROSE ST,CHICAGO,IL,606414799
1881200178,"KINDRED SYCAMORE, LLC",225 EDWARD ST,SYCAMORE,IL,601782137
1952917056,UCH-MHS,5818 NORTH NEVADA,COLORADO SPRINGS,CO,80918
1861008963,AFFECTIONATE HEALTHCARE SERVICES INC,303 WYMAN ST STE 300,WALTHAM,MA,024511255
1639786445,EATING RECOVERY CENTER,8140 E. 5TH AVE,DENVER,CO,80230
1295342012,NORCAL HEALTHCONNECT LLC,1375 UNIVERSITY AVE,HEALDSBURG,CA,954483382
1861009672,NORCAL HEALTHCONNECT LLC,1375 UNIVERSITY AVE,HEALDSBURG,CA,954483382
1538776299,KIOWA COUNTY MEMORIAL HOSPITAL,721 W KANSAS AVE,GREENSBURG,KS,670541633
1568079853,COMMUNITY BIRTH GROUP,5617 SPRING VALLEY RD,BURLINGTON,WI,531059003
1215534466,COVENANT HOSPITAL HOBBS,4900 N LOVINGTON HWY,HOBBS,NM,882409109
1477150688,"SUN HOUSTON, LLC",7505 FANNIN ST STE 430,HOUSTON,TX,770541944
1033716147,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,CA,912081407
1013514199,KECK MEDICAL CENTER OF USC,1500 SAN PABLO ST,LOS ANGELES,CA,900335313
1417554437,HOSPITAL AUTHORITY OF JEFFERSON COUNTY AND THE CITY OF LOUISVILLE,1067 PEACHTREE ST,LOUISVILLE,GA,304341558
1417554528,KECK MEDICAL CENTER OF USC,1441 EASTLAKE AVE,LOS ANGELES,CA,900891019
1003413816,SBH-MADISON LLC,3169 DEMING WAY,MIDDLETON,WI,535621435
1043817927,"RHODE ISLAND REHABILITATION HOSPITAL, LLC",116 EDDIE DOWLING HWY,NORTH SMITHFIELD,RI,028967327
1366049876,FAHAD NAYIM MD LLC,100 E CARROLL ST,SALISBURY,MD,218015422
1164029658,PENN STATE HEALTH HAMPDEN MEDICAL CENTER,2200 GOOD HOPE ROAD,ENOLA,PA,170251210
1487251948,UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,100 COOK ST STE 200,DENVER,CO,802065328
1386241834,LEXINGTON HEALTH INC,2720 SUNSET BLVD,WEST COLUMBIA,SC,291694810
1255938676,"SAGE REHAB HOSPITAL OF LAFAYETTE OPERATIONS, LLC",204 ENERGY PKWY,LAFAYETTE,LA,705083816
1427655844,"EVEREST REAL ESTATE INVESTMENTS, LLP",9180 KATY FWY STE 150,HOUSTON,TX,770557461
1225635592,"ASCENSION WISCONSIN EMERUS MENOMONEE FALLS, LLC",2325 FOX RUN BLVD,WAUKESHA,WI,531886602
1255938510,"ASCENSION WISCONSIN EMERUS MENOMONEE FALLS, LLC",4935 S 76TH ST STE 100,MILWAUKEE,WI,532204305
1811595192,MARIETTA MEMORIAL HOSPITAL OF TYLER COUNTY INC,314 S WELLS ST,SISTERSVILLE,WV,261751098
1477151694,HEALING GENETICS,6454 S STATE ROUTE 134,WILMINGTON,OH,451779352
1134727316,VETERAN HOUSING OF AMERICA,609 JONES ST,VALDOSTA,GA,316014865
1497353247,STANDER NEUROLOGY INC.,1400 E BOULDER ST,COLORADO SPRINGS,CO,809095533
1457959124,GEISINGER WYOMING VALLEY MEDICAL CENTER,50 ROOSEVELT TER,WILKES BARRE,PA,187023517
1841898293,ARKANSAS HEART HOSPITAL LLC,1901 ENCORE WAY,BRYANT,AR,72019
1801495908,"CENTER FOR COMPREHENSIVE SERVICES, INC.",325 BRADEN AVE,SARASOTA,FL,342432021
1831798719,"VANDERBILT COFFEE HOSPITAL, LLC",1801 N JACKSON ST,TULLAHOMA,TN,373888259
1861091787,SUNSHINESBLESSINGSHEALTHCARE,680 MCCONNELL ST,MEMPHIS,TN,381121822
1487253449,"VANDERBILT BEDFORD HOSPITAL, LLC",2835 HIGHWAY 231 N,SHELBYVILLE,TN,371607327
1215536107,"COLORADO WEST PSYCHIATRIC HOSPITAL, INC.",515 28 3/4 RD,GRAND JUNCTION,CO,815015016
1902405590,"SOUTHCOAST HEALTH SYSTEM, INC.",101 PAGE ST,NEW BEDFORD,MA,027403464
1700485281,CAPE GIRARDEAU BEHAVIORAL HEALTH LLC,639 S SILVER SPRINGS RD,CAPE GIRARDEAU,MO,637037539
1346840634,SIERRA PHYSICIANS INC.,155 GLASSON WAY,GRASS VALLEY,CA,959455723
1134729114,ST JOSEPH MERCY HOSPITAL,5301 E HURON RIVER DR,YPSILANTI,MI,481971051
1871193664,"CFHS SUB I, LLC",6700 LAKE NONA BLVD,ORLANDO,FL,328277729
1275133944,ST LUKES HEALTH SYSTEM LTD,190 E BANNOCK ST,BOISE,ID,837126241
1831790369,ST. MARY'S HEALTHCARE,4950 STATE HIGHWAY 30,AMSTERDAM,NY,120107520
1376144972,LEXINGTON HEALTH INC,2720 SUNSET BLVD,WEST COLUMBIA,SC,291694810
1558962001,THE CRAIG AND FRANCES LINDNER CENTER OF HOPE,4075 OLD WESTERN ROW ROAD,MASON,OH,45040
1437750015,PUTNAM COUNTY HOSPITAL,309 MEDIC WAY,GREENCASTLE,IN,461352296
1104427400,PRAIRIE VIEW INC.,1901 E 1ST ST,NEWTON,KS,671145010
1811598121,SMSJ TUCSON HOLDINGS LLC,7401 S WILMOT RD,TUCSON,AZ,85756
1568063782,ROBERT PACKER HOSPITAL,91 HOSPITAL DR,TOWANDA,PA,188489702
1700487816,TOTAL RESTORATION BEHAVIORAL SCIENCE AND COUNSELING CENTER,9823 BRILLIANT LAKE DR,HUMBLE,TX,773961570
1588265375,FAIRVIEW HEALTH SERVICES,2450 RIVERSIDE AVE,MINNEAPOLIS,MN,554541450
1619579232,BISHOPS,2979C SYLVANIA RD,VERNON,FL,324623322
1144822628,"DOCVISITS, LLC",6742 RHODE ISLAND DR W,JACKSONVILLE,FL,322091436
1306448899,"SHANNON REHABILITATION HOSPITAL, LLC",6046 APPALOOSA TRAIL,SAN ANGELO,TX,76901
1194327437,INNATE HOSPITAL LLC,707 N WALDRIP ST,GRAND SALINE,TX,751401555
1912509191,ADVENTHEALTH WATERMAN,1000 WATERMAN WAY,TAVARES,FL,327785266
1780286542,SERVICIOS DE ANESTESIA HOSPITAL SAN CARLOS BORROMEO,CARR. 110 BARRIO PUEBLO CALLE CONCEPCION VERA,MOCA,PR,006760068
1134722820,"LAKESIDE TLF, LLC",1962 VANDOLAH RD,WAUCHULA,FL,338738726
1285237859,JUDIFY HEALTH SERVICES,3880 W RANIER CT,ANTHEM,AZ,850868018
1437753845,WASATCH BRAIN AND SPINE,5121 S COTTONWOOD ST,MURRAY,UT,841075701
1528662954,"VSC HBO, LLC",393 S TUSTIN ST,ORANGE,CA,928662501
1225632250,HOSPITAL GENERAL DE GUAYNABO LLC,9 AVE LAS CUMBRES,GUAYNABO,PR,009694832
1750986311,DESERT WINDS HOSPITAL LLC,5900 W ROCHELLE AVE,LAS VEGAS,NV,891033304
1750986949,BUTTERFIELD RECOVERY GROUP LLC,5778 STATE ROUTE 350,OREGONIA,OH,450549760
1043815475,"K & D TRANSITIONAL LIVING, LLC",3928 E 47TH TER,KANSAS CITY,MO,641302423
1588269898,"WEST PENN ALLEGHENY HEALTH SYSTEM, INC",12351 PERRY HIGHWAY,WEXFORD,PA,15090
1639775794,"ENGLAND SURGICAL ASSIST, LLC",2815 S SEACREST BLVD,BOYNTON BEACH,FL,334357969
1225634181,"CENTER FOR COMPREHENSIVE SERVICES, INC.",2785 S RAINBOW BLVD,LAS VEGAS,NV,891464008
1063018927,"ASCENSION WISCONSIN EMERUS MENOMONEE FALLS, LLC",N88 W14275 MAIN STREET,MENOMONEE FALLS,WI,53501
1588260178,MERIDIAN HOSPITAL,9430 KATY FWY STE 160,HOUSTON,TX,770556320
1376149955,TRUSTPOINT HOSPITAL LLC,1009 N THOMPSON LN,MURFREESBORO,TN,371294351
1114523735,"JOHNSTOWN HEIGHTS BEHAVIORAL HEALTH, LLC",4770 LARIMER PKWY,JOHNSTOWN,CO,805348912
1962008383,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTH TAMPA, LLC",3840 ATMORE GROVE DR,LUTZ,FL,335487903
1386240554,COBALT REHABILITATION HOSPITAL SAN ANTONIO LLC,11407 WAYLAND WAY,SAN ANTONIO,TX,782335890
1578159661,"KND REAL ESTATE 40, LLC",16453 COLORADO AVE,PARAMOUNT,CA,907235011
1871189811,COMMUNITY BIRTH GROUP,11460 109TH AVE NE,KIRKLAND,WA,980334501
1376139139,NOVANT HEALTH NEW HANOVER REGIONAL MEDICAL CENTER LLC,2131 S 17TH ST,WILMINGTON,NC,284017407
1740876382,DELTA HEALTH SYSTEM,1970 HOSPITAL DR,CLARKSDALE,MS,386147202
1285221416,"OWENSBORO HEALTH TWIN LAKES REGIONAL MEDICAL CENTER, INC",910 WALLACE AVE,LEITCHFIELD,KY,427542414
1508453754,NOVANT HEALTH NEW HANOVER REGIONAL MEDICAL CENTER LLC,2131 S 17TH ST,WILMINGTON,NC,284017407
1649867896,NOVANT HEALTH NEW HANOVER REGIONAL MEDICAL CENTER LLC,2131 S 17TH ST,WILMINGTON,NC,284017407
1689261729,IEMISI,1902 FULLERTON AVE # 1,CORONA,CA,928813112
1336736305,HUNTER SMITH RNFA,9250 PINECROFT DR,SHENANDOAH,TX,773803218
1639766207,"SOUTHWEST ATLANTA VASCULAR CARE, LLC",3885 PRINCETON LAKES WAY SW STE 314,ATLANTA,GA,303317100
1912594581,"SOUTHEAST ATLANTA VASCULAR CARE, LLC",5461 HILLANDALE DR STE 210,LITHONIA,GA,300584842
1598352908,"MACON VASCULAR CARE, LLC",889 2ND ST,MACON,GA,312016862
1437746849,"NORTHWEST ATLANTA VASCULAR CARE, LLC",711 CANTON RD NE STE 230,MARIETTA,GA,300608949
1699362004,"NORTHEAST ATLANTA VASCULAR CARE, LLC",9140 CORSEA DEL FONTANA WAY,NAPLES,FL,341094397
1679161079,TRACE INSTITUTE OF COUNSELING,29 EVANS PLACE,POMPTON PLAINS,NJ,07444
1134717473,NH HOSPITAL LLC,17506 RED OAK DR,HOUSTON,TX,770901248
1518555382,"CLEVELAND EAST VASCULAR CARE, LLC",23650 COMMERCE PARK STE A,BEACHWOOD,OH,441225817
1407444276,EAST PHILLIPS COUNTY HOSPITAL DISTRICT,1001 E JOHNSON ST,HOLYOKE,CO,807341854
1871182956,"DAVIE MEDICAL CENTER, LLC",3476 S UNIVERSITY DR,DAVIE,FL,333282000
1306435383,HUMBOLDT GENERAL HOSPITAL CP,118 E HASKELL ST,WINNEMUCCA,NV,894453299
1316536253,"ADVENTHEALTH SOUTH OVERLAND PARK, INC.",7820 W 165TH ST,OVERLAND PARK,KS,662232925
1699365254,"MERCY REHABILITATION HOSPITAL, LLC",6700 CHAD COLLEY BLVD,FORT SMITH,AR,729166120
1184214512,"KNOXVILLE REHABILITATION HOSPITAL, LLC",1250 TENNOVA MEDICAL WAY,KNOXVILLE,TN,379093120
1568052934,"MAGGIE'S HEALTH CARE PROVIDERS, INC",213 SUDA DR GURNEE IL 60031,GURNEE,IL,60031
1750971982,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CUMMING, LLC",1165 SANDERS RD,CUMMING,GA,300415965
1114517182,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHREVEPORT, LLC",8650 MILLICENT WAY,SHREVEPORT,LA,71115
1316537228,DUBOIS REGIONAL MEDICAL CENTER,809 TURNPIKE AVE,CLEARFIELD,PA,168301232
1073103701,"LIFEGATE FREEDOM RECOVERY MINISTRIES, INC.",11680 S 153RD WEST AVE,SAPULPA,OK,740668564
1225628977,"LHCG CXC, LLC",6019 WALNUT GROVE RD,MEMPHIS,TN,381202113
1699365304,REDEEMED CHRISTIAN CHURCH OF GOD,180 MAIN ST,ORANGE,NJ,070503730
1407447188,"MASINI MEDICAL SOLUTIONS, LLC",1636 HIGDON FERRY RD,HOT SPRINGS,AR,719136912
1114518891,COMMUNITY BIRTH GROUP,738 COFFMAN ST,LONGMONT,CO,805014907
1891386504,NOBLE HEALTH AUDRAIN INC,620 E MONROE ST,MEXICO,MO,652652919
1255922878,HOSPITAL SAYULITA SRL DE CV,AVENIDA REVOLUCION NO 321 LOC A,SAYULITA,NAYARIT,63734
1508457045,ALLINA HEALTH SYSTEM,1175 NININGER RD STE B1,HASTINGS,MN,550331056
1417548959,ALLINA HEALTH SYSTEM,303 CATLIN ST STE 1000,BUFFALO,MN,553131947
1902497308,PROVIDENCE HEALTH & SERVICES- WASHINGTON,711 S COWLEY ST,SPOKANE,WA,992021330
1497346787,NOVANT HEALTH NEW HANOVER REGIONAL MEDICAL CENTER LLC,1415 PHYSICIANS DR,WILMINGTON,NC,284017338
1972194009,"CARROLLTON SPRINGS, LLC",1820 N LAKE FOREST DR,MCKINNEY,TX,750717651
1336730423,DELTA HEALTH SYSTEM,401 GETWELL DR,SENATOBIA,MS,386682213
1790376564,"VIDALIA HEALTH SERVICES, LLC",1 MEADOWS PKWY,VIDALIA,GA,304748759
1184215972,ELEVATE HEALTHCARE - LOUISIANA LLC,5160 VILLAGE CREEK DR STE 100,PLANO,TX,750934423
1295327815,DREAM WELLNESS SOLUTIONS,2500 PARK CENTRAL BLVD STE A1,DECATUR,GA,300353925
1255923801,COMMUNITY BIRTH GROUP,3737 LAKE EASTBROOK BLVD SE STE 113,GRAND RAPIDS,MI,495465945
1922690106,BEACON BEHAVIORAL HOSPITAL - BATON ROUGE LLC,2414 BUNKER HILL DR,BATON ROUGE,LA,708083303
1881286854,ATLANTA VA MEDICAL CENTER,1670 CLAIRMONT RD,DECATUR,GA,300334004
1932792561,"TRINITY REGIONAL HOSPITAL SACHSE, LLC",4750 PRESIDENT GEORGE BUSH HIGHWAY,SACHSE,TX,75048
1811580434,OCEANS BEHAVIORAL HOSPITAL OF CORPUS CHRISTI LLC,600 ELIZABETH ST FL 5,CORPUS CHRISTI,TX,784042235
1477146082,STOUGHTON HOSPITAL ASSOCIATION,5614 US HIGHWAY 51,MCFARLAND,WI,535588708
1306439856,COMMUNITY MEDICAL CENTER,3 W OLIVE ST,SCRANTON,PA,185082572
1396338703,"ANDERSON REHABILITATION INSTITUTE, LLC",3402 ANDERSON HEALTHCARE DR,EDWARDSVILLE,IL,620257712
1093308439,OSF HEALTHCARE SYSTEM,530 PARK AVE E,PRINCETON,IL,613563901
1760075824,COMMUNITY BIRTH GROUP,575 S 500 W,PAYSON,UT,846512713
1689267767,ALL AMERICAN HOMECARE AND PRP SERVICES INC.,8511 HARFORD RD,PARKVILLE,MD,212344670
1275126260,"NORTHEASTERN VERMONT REGIONAL HOSPITAL, INC","1290 HOSPITAL DR, LOWER LEVEL",ST. JOHNSBURY,VT,05819
1851985840,COMMUNITY BIRTH GROUP,5855 SILVEIRA ST,EASTVALE,CA,928804627
1548854524,"CFHS SUB I, LLC",6700 LAKE NONA BLVD,ORLANDO,FL,328277729
1841884780,"TRIANGLE SPRINGS, LLC",1350 SUNDAY DR STE 109,RALEIGH,NC,276075196
1205420916,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF WACO, LLC",3600 SOUTH LOOP 340 HIGHWAY,ROBINSON,TX,76706
1508450339,UNITY HEALTH - NEWPORT,1205 MCLAIN ST,NEWPORT,AR,721123533
1720672934,HAYWOOD COUNTY COMMUNITY HOSPITAL INC,2545 N WASHINGTON AVE,BROWNSVILLE,TN,380121610
1942895081,"AMERICAN HEALTHCARE SYSTEMS, LLC",364 WHITE OAK ST,ASHEBORO,NC,272035434
1861087991,"CRESCENT CITY SURGICAL CENTRE OPERATING COMPANY, L.L.C.",3017 GALLERIA DRIVE,METAIRIE,LA,70001
1487249298,"CHLB, LLC",150 W ROUTE 66,GLENDORA,CA,917406207
1700471497,"SSM HEALTH CARE OF OKLAHOMA, INC",2825 PARKLAWN DR,MIDWEST CITY,OK,731104201
1730774340,"EVEREST REAL ESTATE INVESTMENTS, LLP",1351 CLEAR LAKE CITY BLVD,HOUSTON,TX,770622372
1922693498,"VALLEJO ACQUISITION SUB, LLC",525 OREGON ST,VALLEJO,CA,945903201
1609461912,PONTIAC GENERAL HOSPITAL PHARMACY INC.,461 W HURON ST STE 111,PONTIAC,MI,483411601
1477148633,HUNTERDON MEDICAL CENTER,2100 WESCOTT DR,FLEMINGTON,NJ,088224603
1356926422,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PENSACOLA, LLC",1101 OFFICE WOODS DRIVE,PENSACOLA,FL,32504
1982289062,TEEN OUT REACH SERVICES,544 S 96TH PL,MESA,AZ,852082512
1508441304,"MON HEALTH MARION NEIGHBORHOOD HOSPITAL, INC.",140 MIDDLETOWN LOOP,WHITE HALL,WV,265548701
1609451327,SPARKS FAMILY HOSPITAL INC,6500 LONGLEY LANE,RENO,NV,895112215
1982289690,SPRING VALLEY MEDICAL CENTER,8656 W PATRICK LN,LAS VEGAS,NV,891485043
1053996710,SWEDISHAMERICAN HOSPITAL,1350 CHARLES STREET,ROCKFORD,IL,61104
1538744826,STATE OF IDAHO DEPARTMENT OF HEALTH AND WELFARE,1652 11TH AVENUE NORTH,NAMPA,ID,83687
1124604442,"TIDALHEALTH PENINSULA REGIONAL, INC.",MCCREADY HEALTH PAVILION,CRISFIELD,MD,218171237
1053997338,SOUTHERN PLAINS MEDICAL CENTER OF GARVIN COUNTY LLC,100 VALLEY DR,PAULS VALLEY,OK,730756613
1083290274,RDBPMR,BACHARACH REHAB,POMONA,NJ,08240
1649856618,"HOLYOKE CAPITAL JV, LLC",1233 MAIN ST,HOLYOKE,MA,010405381
1861078651,ST VINCENTS HEALTH SYSTEM INC,205 TRINITY WAY,ST. JOHNS,FL,32259
1619553021,BRIDGEPORT HOSPITAL,300 SEASIDE AVE,MILFORD,CT,064604603
1932786910,YELENA KABANSKAYA MD INC,2425 SAMARITAN DR,SAN JOSE,CA,951243997
1114504685,HERITAGE OAKS PATIENT ENRICHMENT CENTER INC,4378 AUBURN BLVD,SACRAMENTO,CA,958414175
1801474226,HCA HEALTHONE LLC,730 POTOMAC ST STE 124,AURORA,CO,800116705
1396323721,"HCA-HEALTHONE, LLC",14100 E ARAPAHOE RD STE 330,CENTENNIAL,CO,801124028
1720666142,HCA HEALTHONE LLC,730 POTOMAC ST STE 204,AURORA,CO,800116706
1780262105,"HCA-HEALTHONE, LLC",11551 W KEN CARYL AVE,LITTLETON,CO,801273873
1669050258,THE COLLECTIVE ENTERPRISE INC.,289 LEGENDS TRCE,MCDONOUGH,GA,302538820
1003495664,"HEALTHCARE HL EMERGENCY SERVICES, LLC",2000 DALLAS PKWY STE 100,PLANO,TX,750934312
1871172411,HOLYOKE MENTAL HEALTH,1233 MAIN ST,HOLYOKE,MA,010405381
1497333017,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF GREENVILLE, LLC",3372 LAURENS ROAD,GREENVILLE,SC,29607
1508446840,COMMUNITY BIRTH GROUP,8536 STRONG AVE,ORANGEVALE,CA,956623334
1942881099,"BECKETT SPRINGS, LLC",5571 CHEVIOT RD,CINCINNATI,OH,452477020
1518548569,"ROCK SPRINGS, LLC",127 E RIVERSIDE DR,AUSTIN,TX,787041271
1891376810,BRIDGEPORT HOSPITAL,300 SEASIDE AVE,MILFORD,CT,064604603
1568043420,COMMUNITY BIRTH GROUP,264 HAYWOOD RD STE 5,ASHEVILLE,NC,288064551
1053992958,"PAPILLION FAMILY HOSPITAL, LLC",529 PINNACLE DR,PAPILLION,NE,680466242
1699357368,VHS ACQUISITION SUBSIDIARY NUMBER 1 INC,5227 E. CAREFREE HIGHWAY,CAVE CREEK,AZ,85331
1629650379,"EDC OF DENVER, LLC",3460 BRIARGATE BLVD,COLORADO SPRINGS,CO,809204168
1316529068,"EDC OF DENVER, LLC",11218 JOHN GALT BLVD STE 204,OMAHA,NE,681372358
1235711748,ADVANCED DALLAS HOSPITAL & CLINICS LLC,7502 GREENVILLE AVE,DALLAS,TX,752313802
1336721786,WILLIS KNIGHTON HEALTH SYSTEM,2600 GREENWOOD RD,SHREVEPORT,LA,711033908
1730761065,BURKE HOSPITAL COMPANY,351 S LIBERTY ST,WAYNESBORO,GA,308309686
1225610389,POUDRE VALLEY HEALTH CARE INC.,1713 QUENTIN ST,AURORA,CO,800457136
1093397184,"SPRINGFIELD HEALTH SERVICES, LLC",100 NORTHCREST DR,SPRINGFIELD,TN,371723927
1518540426,ST JAMES HOSPITAL,7309 SENECA RD N,HORNELL,NY,148439691
1497338313,GEISINGER LEWISTOWN HOSPITAL,310 ELECTRIC AVE,LEWISTOWN,PA,170441369
1740863562,"COTTONWOOD SPRINGS, LLC",15040 W 138TH ST,OLATHE,KS,660624554
1669055349,"PENNSYLVANIA INTEGRATIVE CLINICAL SERVICES, INC.",41 COMMUNITY DR,EASTON,PA,180452668
1144803941,"MENTOR ABI,LLC D/B/A NEURORESTORATIVE IOWA",2803 262ND ST,DE WITT,IA,527429429
1720661291,"DR. SHANNON RAMIREZ, LLC",831 S STATE ROAD 434,ALTAMONTE SPRINGS,FL,327143502
1821671207,VOYAGES OF SUGAR LAND LLC,11931 HIGHWAY 6 SOUTH,SUGAR LAND,TX,77498
1225611528,PREFERRED PHP LLC,1059 RIDGEWOOD PL FL 2,JACKSON,MS,392112018
1174106306,"ALISO RIDGE BEHAVIORAL HEALTH, LLC",200 FREEDOM LANE,ALISO VIEJO,CA,92656
1528641768,"THE WAVE OF HUBER HEIGHTS, LLC",6200 BELLEFONTAINE RD,HUBER HEIGHTS,OH,454244009
1609450576,NIMEL MENTAL HEALTH,6215 GREENBELT RD STE 107,BERWYN HEIGHTS,MD,207402355
1407430291,AVENUES RECOVERY MEDICAL CENTER AT VALLEY FORGE,1033 W GERMANTOWN PIKE,NORRISTOWN,PA,194033905
1831773589,"THEDACARE REGIONAL MEDICAL CENTER - APPLETON, INC.",2919 W GLENPARK DR APT 300,APPLETON,WI,549141512
1811571417,"HENRY COUNTY HEALTH CENTER, INC.",407 S WHITE ST,MOUNT PLEASANT,IA,526412263
1043894603,NIMEL MENTAL HEALTH,1004 LITTLESTOWN PIKE STE A1,WESTMINSTER,MD,211573042
1124602578,VAIL CLINIC INC,1280 VILLAGE RD STE 324C,AVON,CO,816205374
1033793484,VAIL CLINIC INC,322 BEARD CREEK RD,EDWARDS,CO,816326433
1558945063,COMMUNITY BIRTH GROUP,136 N MAIN ST STE 203,THIENSVILLE,WI,530921606
1023692258,COMMUNITY BIRTH GROUP,611 S 9TH ST,PERKASIE,PA,189441009
1548834609,COMMUNITY BIRTH GROUP,915 FAYE ST,RICHMOND,VA,232254447
1275107344,HMH HOSPITALS CORPORATION,65 JAMES ST,EDISON,NJ,088203947
1104490341,"SELECT SPECIALTY HOSPITAL - TUCSON, LLC",355 N WILMOT RD,TUCSON,AZ,857112601
1740854694,"YC MEDICAL SERVICES, LLC",2179 NW 75TH WAY,PEMBROKE PINES,FL,330241078
1518531201,SOUTHEAST COLORADO HOSPITAL DISTRICT - FACILITY,373 E 10TH AVE,SPRINGFIELD,CO,810731622
